gene,log2FoldChange,pvalue,padj
ENSG00000137449.17,0.7244804418141964,8.218642093954542e-18,4.3740232292945045e-17
ENSG00000137460.9,-0.7524683947953611,3.966178596557754e-06,9.024643494490222e-06
ENSG00000137462.9,1.5853483080191368,7.24750388942014e-46,1.508841487695708e-44
ENSG00000137463.5,2.948108522885654,1.1007509463667806e-31,1.2232333880448938e-30
ENSG00000137473.18,-2.4142513874376097,1.367191413704991e-26,1.1811350312375814e-25
ENSG00000137474.22,0.9315084930379756,1.313830943209055e-12,5.005786805335765e-12
ENSG00000137478.15,0.3302427491876271,3.189294734650955e-12,1.1825990786339448e-11
ENSG00000137486.17,-0.1850419211562217,0.021050912696411444,0.031267958258934414
ENSG00000137491.15,1.5388409010700062,4.873587754926012e-32,5.514037501463762e-31
ENSG00000137492.8,-0.20381125363778338,0.00016987210626655518,0.0003265208802902279
ENSG00000137494.14,-0.3578821522210914,5.4953807815317474e-15,2.44656803864774e-14
ENSG00000137496.18,1.5179878872865429,1.9178032621658763e-56,6.06405593866628e-55
ENSG00000137497.18,-0.07015293563545984,0.18924173699393854,0.2365940360315377
ENSG00000137500.9,0.30584224699185464,2.0026164599532433e-11,7.015748054526852e-11
ENSG00000137501.17,0.34132369166267806,0.010935464950921844,0.016900648890468446
ENSG00000137502.10,-0.09995355562893189,0.14931347253936575,0.1911723263003014
ENSG00000137504.14,0.5529213830225979,2.1382421144171107e-14,9.171772049519812e-14
ENSG00000137507.11,0.17577761252263321,0.08024667675438177,0.10830384862911771
ENSG00000137509.11,-0.3143853370040273,3.1777327098659307e-06,7.297162539351783e-06
ENSG00000137513.10,-0.743265551447216,4.715306925204039e-37,6.760911791229402e-36
ENSG00000137522.18,-0.12632211525379486,0.009145280538645181,0.014293025314777944
ENSG00000137547.9,-0.4722045028030017,7.056998338934205e-08,1.8785199401439438e-07
ENSG00000137558.9,0.36893891612957447,0.1746367412395159,0.22009467120067797
ENSG00000137561.5,-3.312452462670126,1.324724816233899e-30,1.4024224883285898e-29
ENSG00000137563.13,-1.4447399167469992,7.871026917381369e-31,8.399502638677593e-30
ENSG00000137571.11,1.2082604072885152,8.009572678538213e-12,2.8842409200382964e-11
ENSG00000137573.14,1.0853380829835129,6.211793522116668e-14,2.5810543575633345e-13
ENSG00000137574.11,-0.5456606861247677,2.34879128327001e-25,1.9083530806269774e-24
ENSG00000137575.12,-0.12486062025209896,0.07454982747777802,0.10119106130271673
ENSG00000137601.17,-0.410677034860802,2.8660155910898663e-12,1.065944183816529e-11
ENSG00000137628.17,0.3256344138565113,0.0002515350024777096,0.00047439105349181894
ENSG00000137634.10,-0.8968795885198056,0.002313580874097796,0.003897461973681061
ENSG00000137642.13,-1.0786935128777195,8.891214799843931e-18,4.7178196031427075e-17
ENSG00000137648.19,-3.7206827900866677,3.300701613316469e-32,3.7530693112820347e-31
ENSG00000137656.12,0.15372379488340657,5.904421985523225e-06,1.3201037561584271e-05
ENSG00000137672.13,0.7610027181336845,6.923019006401738e-10,2.1616497359058062e-09
ENSG00000137673.9,-0.9731880593538133,0.00016038120148268933,0.0003091710694497686
ENSG00000137674.4,-0.39080805360077053,0.2454601289542344,0.29831093227347705
ENSG00000137675.5,0.9984087588245684,0.09481421639940159,0.1261521003887605
ENSG00000137691.13,-0.4694241655620554,0.009462482292518464,0.014757960336669524
ENSG00000137692.12,0.06178933157690114,0.2327314819929278,0.28444365131749494
ENSG00000137693.14,-0.49575115142896126,5.933060885603453e-19,3.3871689746627076e-18
ENSG00000137699.17,-1.0630754034009224,4.872299105430485e-05,9.919363210647767e-05
ENSG00000137700.18,0.7796054569605388,3.0690093681106267e-15,1.3897138176573539e-14
ENSG00000137707.13,1.75405400804621,1.2940232987271958e-05,2.7961970365026655e-05
ENSG00000137709.10,-2.1034092256073396,9.612911710149835e-26,7.965696636620268e-25
ENSG00000137710.17,-0.26010585657735585,0.0003154222545730157,0.0005883035229351248
ENSG00000137713.16,-0.4116315903181506,1.5821460608913985e-12,5.988552852476418e-12
ENSG00000137714.3,-1.1287772418764495,2.942646361886049e-57,9.61558876669777e-56
ENSG00000137720.8,0.008896660291514067,0.9100179590713988,0.9213657756976009
ENSG00000137726.17,-0.6918493724489158,3.031606825045584e-09,8.999014335542425e-09
ENSG00000137727.12,0.1459386067233333,0.26107004411092893,0.31536171150339004
ENSG00000137731.14,0.26565502917770223,0.0446084808347046,0.06301001550904349
ENSG00000137745.12,4.563948200424931,4.624635023034037e-23,3.3100032293952266e-22
ENSG00000137747.16,-1.690786299710544,3.4270884715257745e-21,2.2188301951611124e-20
ENSG00000137752.24,1.728782611168183,4.625395896185792e-89,4.635459519056154e-87
ENSG00000137757.11,2.9401509641033194,6.3023659356371e-63,2.478723627099833e-61
ENSG00000137760.15,-0.2330458176836417,3.227991722108065e-06,7.406893493119928e-06
ENSG00000137764.20,-0.0034750023559571314,0.9420431575000202,0.9499754845251129
ENSG00000137766.17,-2.017174062401158,3.9909142900352806e-11,1.370580887150305e-10
ENSG00000137767.14,1.321301774805807,9.03990475464731e-69,4.4098533336723493e-67
ENSG00000137770.14,0.13544239817456913,0.0059734953212429494,0.009561744239944606
ENSG00000137776.17,-0.13458387124657467,0.0012670050750036937,0.0022021120061307938
ENSG00000137801.11,-0.3763328913683466,0.0009130806248032881,0.0016134941993646654
ENSG00000137802.14,0.11118297123701204,0.05369630094814402,0.07481654403943722
ENSG00000137804.14,1.1337622875919455,1.757384886635723e-18,9.74597888508887e-18
ENSG00000137806.10,-0.45451423930059526,1.238768691675132e-15,5.757444009508637e-15
ENSG00000137807.16,0.6299539004821922,2.1594615316516191e-07,5.507765158781768e-07
ENSG00000137808.12,0.14497374908122676,0.9743259387864589,
ENSG00000137809.17,-0.09181475886713583,0.5753287551703761,0.6220640714971605
ENSG00000137812.20,-0.5779540349302906,4.048259483185919e-06,9.204415125660367e-06
ENSG00000137814.12,-0.022655391433751296,0.6405618101428145,0.6817478994241588
ENSG00000137815.14,-0.11548878068157484,0.0038069318949492284,0.00624566819054241
ENSG00000137817.17,1.005226918899133,2.1868750556637424e-41,3.738760266470946e-40
ENSG00000137818.12,0.6970191976620951,3.674663303779645e-14,1.5535351769857923e-13
ENSG00000137819.14,-1.761919211485923,9.071585993279935e-54,2.610001534066559e-52
ENSG00000137821.12,-0.39798325258739004,6.206943970657758e-09,1.797252441793939e-08
ENSG00000137822.13,-0.02478657879334547,0.6103915114477365,0.6542455186358572
ENSG00000137824.16,-0.04156505720844724,0.3334267790110491,0.39083088043812514
ENSG00000137825.11,3.725855322635018,3.371442209390961e-54,9.865947929057092e-53
ENSG00000137831.15,0.3099444780783634,0.0001134405197257812,0.00022207824507330698
ENSG00000137834.15,-0.4376249433691445,4.051936572878929e-07,1.0084370822277235e-06
ENSG00000137841.12,2.1359879734186618,4.533930122097933e-68,2.1398363405810777e-66
ENSG00000137842.7,-0.043752518900079224,0.4333611533348286,0.4900324022602122
ENSG00000137843.12,-3.3453323921763363,1.0438137207790467e-50,2.6768122312740607e-49
ENSG00000137845.15,0.007026407587425728,0.9058650491140534,0.9176071411634267
ENSG00000137857.17,0.5372430711393289,0.0006245198420276492,0.0011259690821412312
ENSG00000137860.12,-3.6939879800627566,3.3165178089828154e-86,2.9585562220021e-84
ENSG00000137868.19,-4.0117100055240735,3.3925272155618204e-62,1.3074466913457238e-60
ENSG00000137869.15,0.9759182788313361,1.4922263692578525e-05,3.203792496802585e-05
ENSG00000137871.20,0.5645940708799528,3.4549547284891856e-20,2.1163769089014526e-19
ENSG00000137872.17,-2.9476272263721204,1.1173368253933484e-91,1.2332927023880867e-89
ENSG00000137875.4,-1.6560174680231101,1.4028082999960012e-13,5.699756471841258e-13
ENSG00000137876.11,0.4818805191678657,1.5946058555184414e-10,5.236358575730424e-10
ENSG00000137877.10,1.2707017587426863,2.660178443094836e-13,1.0596473319309416e-12
ENSG00000137878.17,-1.2319747459361896,5.0497743666152436e-05,0.00010261926409805144
ENSG00000137880.6,-0.16763716151405236,0.15016365772485915,0.1921530040509577
ENSG00000137936.18,-1.0098131738555651,1.534407472582785e-47,3.4267718212869806e-46
ENSG00000137941.17,0.8948082657344284,6.642598670337959e-13,2.5826397752119924e-12
ENSG00000137942.17,-0.5845981846729141,4.1092846568808125e-17,2.098179196367709e-16
ENSG00000137944.18,-0.6911398297066654,6.675469948243566e-32,7.504851264976761e-31
ENSG00000137947.12,-0.12719954396563113,0.003005546967215935,0.0049961038905375855
ENSG00000137948.18,2.3385252604369193,1.1535961375171705e-12,4.4131823487959224e-12
ENSG00000137955.16,0.44283905780279875,1.9404937639647227e-16,9.479646468383243e-16
ENSG00000137959.16,1.4168673356406027,7.994081640065475e-26,6.647257192947345e-25
ENSG00000137960.6,-0.4648892371868768,0.0022567214222725604,0.003806548697624815
ENSG00000137962.13,-0.18087055234141536,0.03007098556546604,0.04367860802086371
ENSG00000137965.11,1.5606903970127313,1.5989374867913006e-50,4.074228796130344e-49
ENSG00000137968.16,0.40406090127722033,0.17701242425076458,0.22281323202850004
ENSG00000137970.7,1.052848580819567,5.7445743735457035e-15,2.5537127950105176e-14
ENSG00000137975.8,0.6632710798779776,0.010489876655402904,0.016253422107591963
ENSG00000137976.7,2.941737219174308,1.0091280361473988e-38,1.5474157952498398e-37
ENSG00000137992.14,-1.557852901551998,2.7904777683811313e-134,1.2492995048273807e-131
ENSG00000137996.13,-0.054062671690793956,0.20733310320155562,0.25659660980616733
ENSG00000138002.16,-0.011045110341540676,0.8520414206867168,0.8699288607296933
ENSG00000138018.18,-0.4221189007763006,5.10581119378506e-09,1.4888530522709978e-08
ENSG00000138028.16,3.2524041081707877,4.36872377195327e-84,3.589697145311311e-82
ENSG00000138029.14,-0.7197388802453285,4.223851318826213e-28,3.947315130258503e-27
ENSG00000138030.13,-0.06519941567589738,0.7035581418771016,0.7376827444510742
ENSG00000138031.14,0.8689119972671693,7.881259862678703e-23,5.58166576673212e-22
ENSG00000138032.21,-0.39594130186434284,3.537224954236437e-11,1.2196589952331554e-10
ENSG00000138035.15,-0.2624232621315732,1.708772315083052e-08,4.772726312269752e-08
ENSG00000138036.18,-0.32058499328861506,3.4066820554712406e-06,7.797549116454528e-06
ENSG00000138039.15,1.4295696191965546,0.001177043932437188,0.0020543269770638343
ENSG00000138050.15,0.5150079477178997,9.411292685320062e-23,6.635834041765856e-22
ENSG00000138061.12,-1.2879953097606778,3.4187030444027674e-12,1.2646297346646344e-11
ENSG00000138068.10,0.8989660231231942,0.02291047274117138,0.03386833162144959
ENSG00000138069.18,-0.2215416263710036,1.7434040958068053e-06,4.097940618524495e-06
ENSG00000138071.14,0.08463686647430795,0.18633789826846248,0.23330102921127066
ENSG00000138073.14,0.1330511220813314,0.021556049818836395,0.031977610879522445
ENSG00000138074.15,0.06495521631689191,0.3731338842352876,0.4310457603551465
ENSG00000138075.14,-0.4644063098222751,0.0017400959889718086,0.002977055651989483
ENSG00000138078.16,-0.6747917401309612,3.8912768934642913e-31,4.21070088783631e-30
ENSG00000138079.14,0.9453661796220929,1.4625815211972934e-10,4.815361181541935e-10
ENSG00000138080.14,-0.29877273706698565,0.0806746519237342,0.10882320631190164
ENSG00000138081.21,-0.3905070398824075,1.1059998636439166e-08,3.134833291994449e-08
ENSG00000138083.5,-1.4632787429281573,1.5776983334671911e-06,3.7248921126866594e-06
ENSG00000138085.17,0.10525661914795682,0.1362701686260833,0.17599175449864915
ENSG00000138092.11,0.054452008253376205,0.40917349390791835,0.46662493577500647
ENSG00000138095.19,-0.5463882580503452,2.361457279191258e-15,1.0767489958345519e-14
ENSG00000138100.14,1.9300772977128697,3.8992443545476055e-11,1.3403372672233676e-10
ENSG00000138101.19,-0.7288073004961081,2.8872901201045704e-27,2.585284970345595e-26
ENSG00000138107.13,-0.11534109355649401,0.02302083384449414,0.03401573178552274
ENSG00000138109.11,1.244924953426039,3.2734447034558985e-06,7.505436992023709e-06
ENSG00000138111.14,0.2779024480035555,0.0008705396860928049,0.001542246047433052
ENSG00000138115.14,1.841610414633489,9.422668704379232e-18,4.994838127858612e-17
ENSG00000138119.17,0.7639890898975068,2.0744086604481063e-19,1.2170312785641129e-18
ENSG00000138131.4,-1.1426405380595055,1.7576317124805638e-17,9.171850714016223e-17
ENSG00000138134.12,2.4632601797095988,5.486608074734121e-138,2.8568529696963404e-135
ENSG00000138135.7,-1.304885575373489,4.344873376424579e-16,2.0780432730056215e-15
ENSG00000138136.6,1.0698187086664404,0.04890066304457829,0.06861964269984996
ENSG00000138138.13,-0.496962936754276,4.9451031226529626e-18,2.6655814109099527e-17
ENSG00000138152.10,3.554122695129115,4.7418276417077623e-88,4.607556011123096e-86
ENSG00000138160.7,0.9516457535438952,3.006665948962275e-19,1.7456226593029795e-18
ENSG00000138161.14,1.8862790836539938,1.1410395645728648e-14,4.98453030287238e-14
ENSG00000138162.19,-0.6644671967175542,1.0706199214877025e-13,4.3826043008381316e-13
ENSG00000138166.6,-0.6393371943032643,9.651886643688331e-07,2.32238674860237e-06
ENSG00000138172.11,0.9608761026761904,2.8286321792819734e-27,2.5337097216964034e-26
ENSG00000138175.9,-0.5898455488531702,5.264580438918042e-25,4.1823293755543926e-24
ENSG00000138180.16,2.597324863552176,9.177857081012166e-71,4.763337655566705e-69
ENSG00000138182.15,0.46687018795569923,1.5335152529674243e-08,4.302284900623807e-08
ENSG00000138185.20,1.1490474659304424,4.279427300038259e-62,1.6452783738445648e-60
ENSG00000138190.17,-0.15628650439506775,0.024400034627419662,0.03592841910650452
ENSG00000138193.16,-0.9398281794203454,1.8390341354850516e-18,1.019052530089947e-17
ENSG00000138207.14,0.05987352944795089,0.8529707679212235,0.8706921448677425
ENSG00000138231.13,-0.08122618499831889,0.06531060559650766,0.08960474425750667
ENSG00000138246.17,-0.07126034901791928,0.288729219953311,0.34472209337894505
ENSG00000138271.6,1.563013917815671,0.027521318860441363,0.04021539391424162
ENSG00000138279.16,-0.536403257341348,4.8398639734453235e-26,4.064671174332482e-25
ENSG00000138286.15,-0.2693494893893063,2.1238631957493136e-09,6.383582791390082e-09
ENSG00000138303.18,0.09125312526754968,0.06414304679132397,0.08811644384994935
ENSG00000138308.6,-0.3040385426276651,0.23223047167015476,0.28392548912477905
ENSG00000138311.18,0.6459876514868601,0.0009150436658335912,0.0016168040680837378
ENSG00000138315.13,0.23048541180338752,0.2286430805993771,0.2800112008649289
ENSG00000138316.11,3.39468194548126,8.832614612502237e-61,3.252248811662622e-59
ENSG00000138326.21,0.7466741666429921,3.1982473962339403e-24,2.4411861578902275e-23
ENSG00000138336.9,-0.09872316537303572,0.4192558134383082,0.4764894540201356
ENSG00000138346.15,1.4621116989674539,8.124051582135429e-33,9.505973790684308e-32
ENSG00000138347.16,1.810999214978662,2.4916549648024205e-13,9.95166245071662e-13
ENSG00000138356.14,-1.496530657738287,2.561922756219781e-13,1.0221233256762922e-12
ENSG00000138363.15,-0.06278556845926335,0.413370687695527,0.4707166830694714
ENSG00000138375.13,0.32736786222729924,5.4391726892045875e-14,2.2703405807895514e-13
ENSG00000138376.11,0.33943996851631203,5.962096926271934e-06,1.3325011251102487e-05
ENSG00000138378.19,1.868847864754652,6.058930130386529e-72,3.253890010830003e-70
ENSG00000138379.5,1.3758561664098183,5.827724920735665e-15,2.5892351567698137e-14
ENSG00000138380.18,-0.18510522746591843,0.010515022897305328,0.01628922345414463
ENSG00000138381.10,-0.1872201106760288,5.9951159763580114e-05,0.00012088140236192196
ENSG00000138382.15,0.37357974264317034,9.036039987098185e-11,3.021727466261441e-10
ENSG00000138385.16,-0.1436542657850043,0.0010878365976813957,0.001906270782285166
ENSG00000138386.17,0.3471692501490708,6.11972218114776e-08,1.6377607338866048e-07
ENSG00000138395.17,0.40302645387586716,0.0063010246104388155,0.010058123390151984
ENSG00000138398.17,-0.2475037318621298,1.2097828335682717e-07,3.152384511491214e-07
ENSG00000138399.18,-0.23405573830268653,0.001083471661880317,0.0018991776680710858
ENSG00000138400.13,-0.6249495698853826,2.144606839059304e-07,5.47133439944064e-07
ENSG00000138411.13,1.4321114340021486,2.7355870992234462e-27,2.452658888287478e-26
ENSG00000138413.14,-0.6662568969385412,3.1504857500580464e-13,1.248724717613608e-12
ENSG00000138430.16,0.2131542729778782,0.000372104488997416,0.0006887671345027905
ENSG00000138433.16,0.2969403598777644,3.493976015364617e-08,9.52837453262135e-08
ENSG00000138434.17,-0.5665203990021908,6.299131905790675e-19,3.5897408376754285e-18
ENSG00000138435.16,5.3267993877010795,5.431086467016387e-75,3.260285289673597e-73
ENSG00000138439.12,-0.7167765529190958,1.4794986626969313e-29,1.487073099828657e-28
ENSG00000138442.10,-0.2176484860254338,6.650171674760958e-05,0.00013354985491227843
ENSG00000138443.17,-0.4833105829550289,1.1712755144158113e-20,7.363357249681762e-20
ENSG00000138448.12,-0.2674901898597383,0.003105446974729204,0.005154654604207477
ENSG00000138449.11,0.20341206782153098,0.05866368054622726,0.08117345328961498
ENSG00000138459.9,-0.21424683191404847,0.00046151645470311867,0.0008457398051374544
ENSG00000138463.9,-0.7161285132990992,3.023951311191157e-19,1.755445511528129e-18
ENSG00000138468.16,0.04230403151611823,0.5271501480301957,0.5782067292036106
ENSG00000138472.11,-3.1883433194828625,1.3963365564367855e-14,6.063280130488377e-14
ENSG00000138483.3,-0.5648884561111618,0.0014748345959545355,0.0025442211273220524
ENSG00000138495.7,0.039076349189763465,0.6780177664951406,0.7147835186219897
ENSG00000138496.16,0.6154758495711784,1.2173227995000433e-21,8.071229257750875e-21
ENSG00000138587.6,-1.0556360045413358,3.2034192677641723e-21,2.0773872560305254e-20
ENSG00000138592.14,-0.35205633546772463,3.367931972804619e-10,1.0781703637077818e-09
ENSG00000138593.9,-0.5793884078542012,9.296319715051627e-16,4.3514842645088255e-15
ENSG00000138594.14,-0.07350575436813943,0.13486984750864367,0.1743437188653286
ENSG00000138600.10,-0.4420895656120509,6.186503082035578e-16,2.926994998931677e-15
ENSG00000138604.10,-0.5194604135297678,1.0390693792689432e-12,3.987149915451735e-12
ENSG00000138606.19,0.0013107214458922178,0.9892160965984863,0.9906015822784433
ENSG00000138613.14,-0.5188121030657057,6.468078173017679e-13,2.5158072166307154e-12
ENSG00000138614.15,-0.2190429105690748,1.7224431517363425e-09,5.214023174772686e-09
ENSG00000138615.6,-1.6449626585304462,3.493180949840495e-16,1.6805999821347704e-15
ENSG00000138617.16,0.5968151515014737,1.5726894326416883e-39,2.4929885698632505e-38
ENSG00000138621.12,0.23367657099019842,0.000475673818758899,0.0008701855424206177
ENSG00000138622.4,-1.3062749994492673,2.4597495853042246e-09,7.350249150671423e-09
ENSG00000138623.10,0.3820238991975966,0.003781357743149842,0.006205198730057894
ENSG00000138629.16,-0.20497107273030762,0.00028344483946292955,0.0005313717211142401
ENSG00000138639.18,-1.7248158035341117,1.3177880482409754e-78,9.031089937472916e-77
ENSG00000138640.15,0.6259590982671567,1.403651566106623e-13,5.702699060535296e-13
ENSG00000138641.18,0.2806810563171258,0.02987204217990076,0.04340148338194067
ENSG00000138642.15,-0.3613432420861583,1.671661770254816e-07,4.305800916350506e-07
ENSG00000138646.9,-0.12327152553139292,0.10947224147209778,0.14396264055436128
ENSG00000138650.9,1.6297253084195396,7.276177937600495e-12,2.6284445209472445e-11
ENSG00000138653.10,-0.2479430648567484,0.46570634104843023,0.521175650422552
ENSG00000138658.16,1.2609567538584783,8.029533153091979e-39,1.234821047080957e-37
ENSG00000138660.12,-0.08771528175084252,0.17759878546266183,0.22346910296034653
ENSG00000138663.9,-0.43148417030370423,1.2165192119347579e-12,4.646849240772079e-12
ENSG00000138668.19,0.27763014496577193,3.4363786382898564e-11,1.1859108298295316e-10
ENSG00000138669.9,-0.08418794980683703,0.7484709607314786,0.7776591528842396
ENSG00000138670.18,-0.069389522005803,0.42986457282319757,0.48668744526299207
ENSG00000138674.17,0.21290225286078235,4.282974950567701e-07,1.0637268355039153e-06
ENSG00000138675.16,-0.901316084351798,0.011578419417194497,0.01783793026826028
ENSG00000138678.11,-2.481636218397682,1.4071252932725131e-37,2.0601139990503197e-36
ENSG00000138684.9,3.473845654338293,4.2402705341825845e-17,2.1632153319433708e-16
ENSG00000138685.17,-0.4877878065570689,0.00012397009665160945,0.00024173336223383806
ENSG00000138686.10,-0.02598932836594136,0.6252324763111456,0.6675389262995703
ENSG00000138688.15,-0.5772443183924787,2.3009856913051486e-11,8.026974843888861e-11
ENSG00000138696.11,-2.045062978781269,3.3526265088281173e-09,9.91628922443209e-09
ENSG00000138698.15,-0.22608636431590856,0.00010843613476444521,0.00021267245034824908
ENSG00000138709.19,0.006098179710298553,0.923221482098314,0.9330773846668137
ENSG00000138722.10,0.8439095314497097,2.4376866044511314e-05,5.125529521995655e-05
ENSG00000138735.16,0.05531936574295132,0.6001462540752975,0.6449670477896366
ENSG00000138738.11,-0.7202343455904711,2.9551495444901114e-18,1.6147311940145352e-17
ENSG00000138741.11,0.42282086016453413,0.007529343141995164,0.011900674867168283
ENSG00000138744.16,-0.7332630081244761,2.2846678825232833e-25,1.856883784261883e-24
ENSG00000138750.15,0.21574819714995142,8.733782627681342e-07,2.1107008525701087e-06
ENSG00000138755.6,3.5766025936333166,2.2561375013913234e-76,1.4239527123405791e-74
ENSG00000138756.18,0.8388932228390064,1.1306548387550254e-20,7.11172392275745e-20
ENSG00000138757.15,-0.518738869723079,9.607863844691298e-15,4.2124758339382385e-14
ENSG00000138758.12,-0.41654986539860916,5.218406815404947e-12,1.905209664546594e-11
ENSG00000138759.19,-1.291100119789599,9.283981142107017e-17,4.635120715283946e-16
ENSG00000138760.10,0.03873243019582302,0.4404888730579163,0.49679055856307053
ENSG00000138764.15,-0.16796651246492672,0.03477464585961531,0.04999683769798049
ENSG00000138767.13,-0.20896661545141326,0.0014851107650188321,0.0025609339844298823
ENSG00000138768.15,0.17340534795431944,0.006499636001908037,0.010354458364995097
ENSG00000138769.11,-1.4435145243770813,1.072562442900248e-40,1.7815544821322288e-39
ENSG00000138771.16,-1.8338998893893739,4.314794275071274e-31,4.654264916753306e-30
ENSG00000138772.13,-2.0063141413122407,5.658443160144268e-22,3.8204659780627345e-21
ENSG00000138777.20,-0.7383790744001965,2.0903896858800284e-17,1.0862135536652227e-16
ENSG00000138778.13,1.6140937764583476,3.976156525279043e-32,4.508255673064315e-31
ENSG00000138780.15,-0.361110285737879,2.3532127142958964e-07,5.985043900484769e-07
ENSG00000138785.15,-0.17161877781534662,1.0838973978253252e-05,2.36035189314594e-05
ENSG00000138792.10,0.9135717349125736,7.962989344463981e-10,2.473312854549715e-09
ENSG00000138794.10,0.03235108310499688,0.5740078952674275,0.6209302279579724
ENSG00000138795.10,1.1975297816904404,4.2176930172643594e-11,1.445445459286249e-10
ENSG00000138796.17,-1.739508778371147,4.7751552347477835e-101,7.499968405421567e-99
ENSG00000138798.13,-5.405761906829734,4.194066455205491e-109,8.660024115093269e-107
ENSG00000138801.9,-0.7735317152986504,3.186178062311499e-47,7.007836267078515e-46
ENSG00000138802.11,-0.04084386256273211,0.4851115875214995,0.5393831930329104
ENSG00000138813.10,1.076328293543081,0.03772673097980647,0.053919127658471545
ENSG00000138814.17,0.1241056630546497,0.04651742980884599,0.0655383946814199
ENSG00000138821.13,0.25420346021871587,0.010106284443280263,0.015696130526873874
ENSG00000138823.13,-1.7258052133224926,4.399056201920257e-08,1.1910495014796133e-07
ENSG00000138829.12,-0.5098096612485535,0.00974765208764172,0.015176531643473379
ENSG00000138834.14,2.0944579817098994,3.3011895002426086e-56,1.0315732669251267e-54
ENSG00000138835.22,-0.3396432178889725,1.0425648472493676e-05,2.2733409095832172e-05
ENSG00000138867.17,0.16052605055104782,0.006250116607713493,0.009981517068139325
ENSG00000138892.11,1.447516160676618,0.004960557582380528,0.008022638434380716
ENSG00000138942.16,-0.19067877627312335,0.00023638198637163392,0.0004473626214896788
ENSG00000138944.8,1.429948724637056,3.889570269088626e-09,1.14493040537312e-08
ENSG00000138964.17,2.8973951499541024,1.6755980883678638e-127,5.902047854792217e-125
ENSG00000139044.12,-2.205223413077461,3.239335536402501e-26,2.7445548202303747e-25
ENSG00000139053.3,0.263141403930532,0.3236609473029407,0.3807252239367467
ENSG00000139055.7,-1.4591926277854568,2.1710181790458527e-07,5.535767011710892e-07
ENSG00000139083.11,0.6316701686396422,2.6484586412503e-20,1.6326310996069278e-19
ENSG00000139112.11,-1.5277631560489702,3.839412306495014e-37,5.5298619101123616e-36
ENSG00000139116.19,-0.11506030504495933,0.3819453709273064,0.439867079740881
ENSG00000139117.14,0.5104054156789324,4.155146450082992e-11,1.4247236099404168e-10
ENSG00000139131.13,0.1909126334444083,0.00057814513480144,0.00104641495211124
ENSG00000139132.14,-0.20620436303695028,0.025606047994512254,0.03758870232982303
ENSG00000139133.7,0.07017528542542555,0.3498501676474144,0.40756270400124117
ENSG00000139144.11,-4.37013780732139,1.3172181258183227e-26,1.1389894783249265e-25
ENSG00000139146.14,-0.8471207754498143,2.9656160504546785e-18,1.620265411507538e-17
ENSG00000139151.16,-2.4104899306290157,1.214853865649756e-24,9.464126007451839e-24
ENSG00000139154.16,-0.10579734095225139,0.030347177302535708,0.04405974182453919
ENSG00000139155.9,2.4998522740485374,2.5937021628462936e-74,1.5207920245898268e-72
ENSG00000139160.13,-0.589120542774424,3.108702718414539e-34,3.9004529864570475e-33
ENSG00000139163.16,-0.538381230711611,2.9170944034174553e-12,1.0845206853031414e-11
ENSG00000139168.9,0.11140136874101646,0.04381568442303349,0.061977988147433896
ENSG00000139173.10,-0.2929823400136368,0.014288924838520905,0.02173419240060029
ENSG00000139174.12,-0.8130436474580209,3.018198294296401e-10,9.706214493150832e-10
ENSG00000139178.11,0.7238182832609483,5.651467218639169e-16,2.6815361097631813e-15
ENSG00000139180.11,-0.3197503606225484,0.001975558006119136,0.0033559266214585495
ENSG00000139182.15,0.666231412268552,1.932692355079514e-17,1.0056886223954925e-16
ENSG00000139187.10,0.6312718414694919,1.2285127239362099e-11,4.369991351261617e-11
ENSG00000139190.17,1.0748386659861984,1.2542068927150706e-17,6.601640148184017e-17
ENSG00000139192.12,0.5253668980052631,6.303088131749132e-12,2.2886616680308532e-11
ENSG00000139193.4,3.2530933249596465,1.3683172841977477e-63,5.545505176159806e-62
ENSG00000139194.8,-0.06417549045244665,0.6896462017916576,0.7252389886643594
ENSG00000139197.11,-0.11030095750840074,0.033842593065385985,0.048762161344008494
ENSG00000139200.14,-0.0901722912158538,0.6361001487538318,0.6775563454940421
ENSG00000139209.16,-1.6891245003282571,2.3877572677803875e-09,7.145818963937757e-09
ENSG00000139211.7,-0.6953289163160156,4.738096216095111e-09,1.384408424128211e-08
ENSG00000139218.18,0.044658721737787115,0.44438305119586397,0.500616741163292
ENSG00000139219.19,0.7587601926600844,0.000897172735499182,0.001586964135638166
ENSG00000139220.17,-0.6686519915069213,5.585642803529772e-06,1.2521040377177829e-05
ENSG00000139223.4,0.6925408565084021,0.017361931216980726,0.02608537049988222
ENSG00000139233.7,-0.007975645612523756,0.8560666845641971,0.8734057133167912
ENSG00000139239.7,0.18451079958114575,0.0553120076425113,0.07687099753711628
ENSG00000139263.12,0.7959478017264326,1.4566609329958106e-15,6.741366566924095e-15
ENSG00000139266.6,0.2197339284182595,0.0022068330526618628,0.003726072555854852
ENSG00000139269.3,3.8314697794313926,9.772276218197698e-42,1.697972868902947e-40
ENSG00000139278.10,1.4989974328138105,1.6542023296814232e-35,2.2054803340122153e-34
ENSG00000139287.13,0.6766315767213337,0.032449028738621044,0.04690236777185754
ENSG00000139289.13,0.988242561006397,1.6018141358660793e-18,8.910044631273649e-18
ENSG00000139291.14,-0.20880413426038807,0.011363707386347137,0.01752235615397603
